UserID,MovieID,Title,Title_1,Year,Sum of Total Views,Language,Country - Movie,Country - User,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Sum of Rating,Count of RatingID,Year,Quarter,Month,Day,Age,Device,Gender,SubscriptionStatus,TotalWatchTime
SF_4350,1765,A Letter From Death Row(1998),A Letter From Death Ro,1998,128984,Spanish,UK,France,Crime,Drama,"","","","",1.9,1,2024,Qtr 3,July,17,42,Smart TV,M,Free,163
SF_2759,1658,A Life Less Ordinary(1997),A Life Less Ordinar,1997,93290,English,Canada,Canada,Romance,Thriller,"","","","",4.7,1,2024,Qtr 1,February,11,12,Tablet,M,Subscriber,236
SF_4444,1658,A Life Less Ordinary(1997),A Life Less Ordinar,1997,93290,English,Canada,UK,Romance,Thriller,"","","","",3.7,1,2024,Qtr 1,January,6,33,Smart TV,F,Subscriber,499
SF_6031,1658,A Life Less Ordinary(1997),A Life Less Ordinar,1997,93290,English,Canada,USA,Romance,Thriller,"","","","",4.1,1,2024,Qtr 2,April,15,46,Desktop,F,Free,273
SF_1129,2601,A Little Bit of Soul(1998),A Little Bit of Sou,1998,26911,English,Canada,UK,Comedy,"","","","","",1.9,1,2024,Qtr 4,October,10,9,Smart TV,M,Free,136
SF_4134,2601,A Little Bit of Soul(1998),A Little Bit of Sou,1998,26911,English,Canada,Italy,Comedy,"","","","","",1.2,1,2023,Qtr 4,December,29,27,Tablet,F,Subscriber,34
SF_3568,262,A Little Princess(1995),A Little Princes,1995,162538,Italian,Italy,UK,Children's,Drama,"","","","",4.7,1,2024,Qtr 2,May,22,27,Smart TV,M,Free,383
SF_4377,262,A Little Princess(1995),A Little Princes,1995,162538,Italian,Italy,Italy,Children's,Drama,"","","","",2.7,1,2024,Qtr 1,January,3,33,Desktop,M,Free,256
SF_929,262,A Little Princess(1995),A Little Princes,1995,162538,Italian,Italy,India,Children's,Drama,"","","","",3.3,1,2024,Qtr 2,June,1,28,Smart TV,M,Free,18
SF_995,262,A Little Princess(1995),A Little Princes,1995,162538,Italian,Italy,Italy,Children's,Drama,"","","","",4.3,1,2024,Qtr 2,April,19,61,Smart TV,F,Subscriber,139
SF_2710,2934,A Love Bewitched(El Amor Brujo) (1986),A Love Bewitched(El Amor Brujo),1986,71486,Italian,UK,Italy,Musical,"","","","","",1.8,1,2024,Qtr 4,October,8,36,Mobile,M,Free,281
SF_3643,2934,A Love Bewitched(El Amor Brujo) (1986),A Love Bewitched(El Amor Brujo),1986,71486,Italian,UK,India,Musical,"","","","","",4.6,1,2024,Qtr 3,August,5,62,Tablet,M,Subscriber,238
SF_3791,2934,A Love Bewitched(El Amor Brujo) (1986),A Love Bewitched(El Amor Brujo),1986,71486,Italian,UK,Italy,Musical,"","","","","",2.7,1,2024,Qtr 1,February,15,51,Smart TV,M,Free,71
SF_4155,2934,A Love Bewitched(El Amor Brujo) (1986),A Love Bewitched(El Amor Brujo),1986,71486,Italian,UK,Canada,Musical,"","","","","",4.3,1,2024,Qtr 2,April,21,40,Tablet,M,Subscriber,388
SF_4551,2934,A Love Bewitched(El Amor Brujo) (1986),A Love Bewitched(El Amor Brujo),1986,71486,Italian,UK,India,Musical,"","","","","",4.2,1,2024,Qtr 2,April,9,23,Desktop,M,Subscriber,342
SF_5474,2934,A Love Bewitched(El Amor Brujo) (1986),A Love Bewitched(El Amor Brujo),1986,71486,Italian,UK,Canada,Musical,"","","","","",3.1,1,2024,Qtr 2,June,16,19,Desktop,M,Free,59
SF_2160,387,A Low Down Dirty Shame(1994),A Low Down Dirty Sham,1994,198014,German,UK,UK,Action,Comedy,"","","","",2.9,1,2024,Qtr 1,January,9,64,Mobile,F,Free,490
SF_3,387,A Low Down Dirty Shame(1994),A Low Down Dirty Sham,1994,198014,German,UK,Italy,Action,Comedy,"","","","",1.1,1,2024,Qtr 4,October,23,24,Mobile,M,Free,352
SF_3165,387,A Low Down Dirty Shame(1994),A Low Down Dirty Sham,1994,198014,German,UK,Italy,Action,Comedy,"","","","",4.6,1,2024,Qtr 4,November,30,18,Tablet,M,Subscriber,43
SF_3664,2969,A Man and a Woman(Un Homme et une Femme) (1966),A Man and a Woman(Un Homme et une Femme),1966,78664,Italian,UK,France,Drama,Romance,"","","","",1.7,1,2024,Qtr 2,June,25,20,Desktop,F,Free,106
SF_696,2969,A Man and a Woman(Un Homme et une Femme) (1966),A Man and a Woman(Un Homme et une Femme),1966,78664,Italian,UK,France,Drama,Romance,"","","","",4,1,2023,Qtr 4,December,29,53,Smart TV,M,Free,210
SF_559,1949,A Man for All Seasons(1966),A Man for All Season,1966,6396,Spanish,USA,France,Drama,"","","","","",3.4,1,2024,Qtr 1,March,26,47,Mobile,F,Subscriber,474
SF_201,385,A Man of No Importance(1994),A Man of No Importanc,1994,73582,German,Italy,India,Drama,"","","","","",3.8,1,2024,Qtr 2,May,17,46,Tablet,F,Subscriber,275
SF_2164,385,A Man of No Importance(1994),A Man of No Importanc,1994,73582,German,Italy,France,Drama,"","","","","",4,1,2024,Qtr 2,May,16,38,Desktop,M,Subscriber,381
SF_2760,385,A Man of No Importance(1994),A Man of No Importanc,1994,73582,German,Italy,France,Drama,"","","","","",2.9,1,2024,Qtr 2,June,9,27,Mobile,M,Free,35
SF_4413,385,A Man of No Importance(1994),A Man of No Importanc,1994,73582,German,Italy,France,Drama,"","","","","",1.1,1,2024,Qtr 1,February,9,55,Desktop,M,Subscriber,261
SF_5470,385,A Man of No Importance(1994),A Man of No Importanc,1994,73582,German,Italy,UK,Drama,"","","","","",4.2,1,2024,Qtr 2,April,12,17,Smart TV,M,Free,398
SF_1297,3128,A Map of the World(1999),A Map of the Worl,1999,10174,German,USA,USA,Drama,"","","","","",1.8,1,2024,Qtr 4,October,15,30,Tablet,M,Free,386
SF_833,2191,A Merry War(1997),A Merry Wa,1997,97271,English,India,Canada,Comedy,"","","","","",3.4,1,2024,Qtr 3,July,15,24,Desktop,M,Free,34
SF_3398,2622,A Midsummer Night's Dream(1999),A Midsummer Night's Drea,1999,66426,Italian,Canada,India,Comedy,Fantasy,"","","","",3.1,1,2024,Qtr 2,May,12,56,Mobile,M,Free,195
SF_1209,623,A Modern Affair(1995),A Modern Affai,1995,68549,English,Italy,Canada,Romance,"","","","","",3.5,1,2024,Qtr 2,April,13,25,Desktop,M,Subscriber,84
SF_1688,623,A Modern Affair(1995),A Modern Affai,1995,68549,English,Italy,France,Romance,"","","","","",2.3,1,2024,Qtr 4,December,1,31,Smart TV,F,Free,459
SF_2272,623,A Modern Affair(1995),A Modern Affai,1995,68549,English,Italy,Canada,Romance,"","","","","",4,1,2024,Qtr 1,March,16,9,Mobile,M,Subscriber,407
SF_3874,623,A Modern Affair(1995),A Modern Affai,1995,68549,English,Italy,India,Romance,"","","","","",2.3,1,2024,Qtr 3,August,21,50,Mobile,M,Subscriber,361
SF_3946,623,A Modern Affair(1995),A Modern Affai,1995,68549,English,Italy,UK,Romance,"","","","","",3.8,1,2024,Qtr 2,June,8,13,Tablet,F,Free,490
SF_430,623,A Modern Affair(1995),A Modern Affai,1995,68549,English,Italy,USA,Romance,"","","","","",2.5,1,2024,Qtr 1,February,16,22,Desktop,F,Subscriber,325
SF_4468,623,A Modern Affair(1995),A Modern Affai,1995,68549,English,Italy,Canada,Romance,"","","","","",3,1,2024,Qtr 4,November,15,53,Tablet,F,Free,254
SF_1586,753,A Month by the Lake(1995),A Month by the Lak,1995,157008,Italian,India,Italy,Comedy,Drama,"","","","",2.4,1,2024,Qtr 2,April,1,33,Tablet,M,Free,139
SF_2518,753,A Month by the Lake(1995),A Month by the Lak,1995,157008,Italian,India,France,Comedy,Drama,"","","","",2.7,1,2024,Qtr 2,May,16,23,Tablet,M,Subscriber,338
SF_2781,753,A Month by the Lake(1995),A Month by the Lak,1995,157008,Italian,India,France,Comedy,Drama,"","","","",4.9,1,2024,Qtr 2,May,7,31,Mobile,M,Subscriber,342
SF_748,753,A Month by the Lake(1995),A Month by the Lak,1995,157008,Italian,India,UK,Comedy,Drama,"","","","",3.3,1,2024,Qtr 1,January,12,48,Mobile,M,Subscriber,453
SF_3664,2296,A Night at the Roxbury(1998),A Night at the Roxbur,1998,56760,Italian,Italy,France,Comedy,"","","","","",1.1,1,2024,Qtr 2,June,25,20,Desktop,F,Free,106
SF_4647,2296,A Night at the Roxbury(1998),A Night at the Roxbur,1998,56760,Italian,Italy,Italy,Comedy,"","","","","",2.4,1,2024,Qtr 1,March,6,49,Tablet,M,Free,206
SF_2339,3405,A Night to Remember(1958),A Night to Remembe,1958,48908,Spanish,France,France,Action,Drama,"","","","",3.7,1,2024,Qtr 2,April,18,14,Desktop,F,Subscriber,417
SF_5864,3405,A Night to Remember(1958),A Night to Remembe,1958,48908,Spanish,France,UK,Action,Drama,"","","","",4.4,1,2024,Qtr 2,May,16,46,Smart TV,F,Free,326
SF_915,1970,A Nightmare on Elm Street 3: Dream Warriors(1987),A Nightmare on Elm Street 3: Dream Warrior,1987,96721,English,USA,India,Horror,"","","","","",1,1,2024,Qtr 3,August,13,44,Desktop,M,Subscriber,116
SF_1374,1971,A Nightmare on Elm Street 4: The Dream Master(1988),A Nightmare on Elm Street 4: The Dream Maste,1988,95755,English,UK,Canada,Horror,"","","","","",2.7,1,2024,Qtr 3,September,7,48,Smart TV,M,Free,350
SF_2869,1971,A Nightmare on Elm Street 4: The Dream Master(1988),A Nightmare on Elm Street 4: The Dream Maste,1988,95755,English,UK,France,Horror,"","","","","",3.2,1,2024,Qtr 3,September,7,10,Desktop,M,Free,323
SF_4818,1971,A Nightmare on Elm Street 4: The Dream Master(1988),A Nightmare on Elm Street 4: The Dream Maste,1988,95755,English,UK,UK,Horror,"","","","","",3.2,1,2024,Qtr 3,September,25,35,Smart TV,F,Free,255
SF_2770,1972,A Nightmare on Elm Street 5: The Dream Child(1989),A Nightmare on Elm Street 5: The Dream Chil,1989,73231,German,Italy,UK,Horror,"","","","","",3.9,1,2024,Qtr 2,April,2,44,Mobile,M,Free,451
SF_549,1972,A Nightmare on Elm Street 5: The Dream Child(1989),A Nightmare on Elm Street 5: The Dream Chil,1989,73231,German,Italy,Canada,Horror,"","","","","",4.5,1,2024,Qtr 1,February,25,44,Desktop,M,Free,268
SF_3871,1969,A Nightmare on Elm Street Part 2: Freddy's Revenge(1985),A Nightmare on Elm Street Part 2: Freddy's Reveng,1985,20427,German,UK,USA,Horror,"","","","","",1.4,1,2024,Qtr 3,September,13,16,Desktop,M,Subscriber,330
SF_4404,1969,A Nightmare on Elm Street Part 2: Freddy's Revenge(1985),A Nightmare on Elm Street Part 2: Freddy's Reveng,1985,20427,German,UK,India,Horror,"","","","","",4.7,1,2024,Qtr 2,April,18,63,Desktop,M,Subscriber,457
SF_4841,1969,A Nightmare on Elm Street Part 2: Freddy's Revenge(1985),A Nightmare on Elm Street Part 2: Freddy's Reveng,1985,20427,German,UK,India,Horror,"","","","","",3.8,1,2024,Qtr 2,June,21,23,Desktop,M,Subscriber,181
SF_5193,1969,A Nightmare on Elm Street Part 2: Freddy's Revenge(1985),A Nightmare on Elm Street Part 2: Freddy's Reveng,1985,20427,German,UK,UK,Horror,"","","","","",1,1,2024,Qtr 1,January,15,25,Mobile,M,Subscriber,135
SF_1101,1347,A Nightmare on Elm Street(1984),A Nightmare on Elm Stree,1984,15057,Italian,Canada,UK,Horror,"","","","","",4.9,1,2024,Qtr 4,October,15,38,Desktop,M,Free,79
SF_1290,1347,A Nightmare on Elm Street(1984),A Nightmare on Elm Stree,1984,15057,Italian,Canada,Canada,Horror,"","","","","",3.2,1,2024,Qtr 1,January,17,36,Mobile,M,Free,469
SF_3327,1347,A Nightmare on Elm Street(1984),A Nightmare on Elm Stree,1984,15057,Italian,Canada,India,Horror,"","","","","",3.7,1,2024,Qtr 1,January,31,64,Tablet,M,Free,100
SF_5337,1347,A Nightmare on Elm Street(1984),A Nightmare on Elm Stree,1984,15057,Italian,Canada,India,Horror,"","","","","",4.6,1,2024,Qtr 3,August,22,50,Desktop,F,Subscriber,212
SF_62,1347,A Nightmare on Elm Street(1984),A Nightmare on Elm Stree,1984,15057,Italian,Canada,UK,Horror,"","","","","",4.3,1,2023,Qtr 4,December,25,34,Smart TV,F,Free,60
SF_2494,1787,A Paralyzing Fear: The Story of Polio in America(1998),A Paralyzing Fear: The Story of Polio in Americ,1998,99301,Spanish,Canada,Italy,Documentary,"","","","","",4.2,1,2024,Qtr 1,January,9,24,Tablet,M,Free,327
SF_3426,1787,A Paralyzing Fear: The Story of Polio in America(1998),A Paralyzing Fear: The Story of Polio in Americ,1998,99301,Spanish,Canada,Italy,Documentary,"","","","","",1.5,1,2024,Qtr 2,June,14,39,Mobile,M,Subscriber,252
SF_5519,1787,A Paralyzing Fear: The Story of Polio in America(1998),A Paralyzing Fear: The Story of Polio in Americ,1998,99301,Spanish,Canada,Canada,Documentary,"","","","","",2.3,1,2024,Qtr 4,October,29,44,Mobile,M,Subscriber,188
SF_4255,1123,A Perfect Candidate(1996),A Perfect Candidat,1996,60459,Spanish,Italy,Italy,Documentary,"","","","","",2.3,1,2024,Qtr 4,November,3,45,Desktop,M,Free,302
SF_3108,1892,A Perfect Murder(1998),A Perfect Murde,1998,62118,Spanish,France,Italy,Mystery,Thriller,"","","","",2.8,1,2024,Qtr 2,May,8,29,Tablet,M,Free,331
SF_596,1892,A Perfect Murder(1998),A Perfect Murde,1998,62118,Spanish,France,France,Mystery,Thriller,"","","","",3.8,1,2024,Qtr 4,December,4,35,Desktop,F,Free,193
SF_106,507,A Perfect World(1993),A Perfect Worl,1993,138568,Italian,Canada,Canada,Action,Drama,"","","","",2.3,1,2024,Qtr 4,October,20,14,Smart TV,F,Free,301
SF_4760,507,A Perfect World(1993),A Perfect Worl,1993,138568,Italian,Canada,Italy,Action,Drama,"","","","",4.9,1,2024,Qtr 2,May,20,26,Tablet,M,Free,377
SF_1954,3475,A Place in the Sun(1951),A Place in the Su,1951,106266,Spanish,Italy,UK,Drama,Romance,"","","","",2.3,1,2024,Qtr 3,August,13,13,Smart TV,M,Free,86
SF_2456,3475,A Place in the Sun(1951),A Place in the Su,1951,106266,Spanish,Italy,Canada,Drama,Romance,"","","","",4.3,1,2024,Qtr 1,March,11,36,Tablet,M,Subscriber,80
SF_4110,3475,A Place in the Sun(1951),A Place in the Su,1951,106266,Spanish,Italy,India,Drama,Romance,"","","","",1.7,1,2024,Qtr 1,January,20,9,Mobile,F,Subscriber,182
SF_1383,1814,A Price Above Rubies(1998),A Price Above Rubie,1998,81515,English,Canada,France,Drama,"","","","","",2.7,1,2024,Qtr 2,May,29,44,Desktop,F,Subscriber,365
SF_2526,1814,A Price Above Rubies(1998),A Price Above Rubie,1998,81515,English,Canada,Italy,Drama,"","","","","",4.2,1,2024,Qtr 3,July,22,44,Desktop,M,Free,236
SF_2775,1814,A Price Above Rubies(1998),A Price Above Rubie,1998,81515,English,Canada,France,Drama,"","","","","",2.4,1,2024,Qtr 4,December,6,62,Smart TV,F,Subscriber,427
SF_2899,1814,A Price Above Rubies(1998),A Price Above Rubie,1998,81515,English,Canada,UK,Drama,"","","","","",2.6,1,2024,Qtr 1,January,9,35,Desktop,M,Free,323
SF_5439,1814,A Price Above Rubies(1998),A Price Above Rubie,1998,81515,English,Canada,Italy,Drama,"","","","","",2.4,1,2024,Qtr 2,May,28,26,Tablet,M,Subscriber,411
SF_4308,295,A Pyromaniac's Love Story(1995),A Pyromaniac's Love Stor,1995,108870,German,India,Canada,Comedy,Romance,"","","","",2.2,1,2024,Qtr 3,September,5,59,Tablet,M,Free,350
SF_4563,295,A Pyromaniac's Love Story(1995),A Pyromaniac's Love Stor,1995,108870,German,India,France,Comedy,Romance,"","","","",3.4,1,2024,Qtr 4,November,23,28,Tablet,F,Free,97
SF_4822,295,A Pyromaniac's Love Story(1995),A Pyromaniac's Love Stor,1995,108870,German,India,Italy,Comedy,Romance,"","","","",3.6,1,2024,Qtr 4,October,15,35,Smart TV,F,Free,14
SF_678,295,A Pyromaniac's Love Story(1995),A Pyromaniac's Love Stor,1995,108870,German,India,India,Comedy,Romance,"","","","",2.9,1,2024,Qtr 1,January,15,54,Mobile,M,Free,193
SF_1127,3350,A Raisin in the Sun(1961),A Raisin in the Su,1961,49044,German,Italy,India,Drama,"","","","","",4.3,1,2024,Qtr 3,July,12,48,Mobile,M,Free,275
SF_235,3350,A Raisin in the Sun(1961),A Raisin in the Su,1961,49044,German,Italy,USA,Drama,"","","","","",4.7,1,2024,Qtr 3,July,1,17,Smart TV,M,Free,136
SF_4331,3350,A Raisin in the Sun(1961),A Raisin in the Su,1961,49044,German,Italy,India,Drama,"","","","","",1.8,1,2024,Qtr 2,June,2,40,Mobile,M,Free,42
SF_5245,3350,A Raisin in the Sun(1961),A Raisin in the Su,1961,49044,German,Italy,Italy,Drama,"","","","","",3.3,1,2024,Qtr 1,March,27,50,Tablet,F,Subscriber,191
SF_5358,3350,A Raisin in the Sun(1961),A Raisin in the Su,1961,49044,German,Italy,Canada,Drama,"","","","","",1.8,1,2024,Qtr 3,August,27,40,Smart TV,M,Subscriber,341
SF_1659,3100,A River Runs Through It(1992),A River Runs Through I,1992,26539,Italian,UK,Italy,Drama,"","","","","",1.2,1,2024,Qtr 2,June,17,61,Smart TV,F,Free,107
SF_3506,3100,A River Runs Through It(1992),A River Runs Through I,1992,26539,Italian,UK,Canada,Drama,"","","","","",4.3,1,2024,Qtr 3,September,29,11,Tablet,M,Subscriber,93
SF_4294,3100,A River Runs Through It(1992),A River Runs Through I,1992,26539,Italian,UK,USA,Drama,"","","","","",1.2,1,2024,Qtr 2,April,22,31,Mobile,M,Free,168
SF_2779,1296,A Room with a View(1986),A Room with a Vie,1986,25508,English,Italy,UK,Drama,Romance,"","","","",3.4,1,2024,Qtr 3,August,19,64,Mobile,M,Free,144
SF_3030,1296,A Room with a View(1986),A Room with a Vie,1986,25508,English,Italy,India,Drama,Romance,"","","","",1.4,1,2024,Qtr 3,September,2,36,Mobile,M,Subscriber,258
SF_3813,1296,A Room with a View(1986),A Room with a Vie,1986,25508,English,Italy,Italy,Drama,Romance,"","","","",2.3,1,2024,Qtr 3,September,4,14,Tablet,M,Free,187
SF_4781,1296,A Room with a View(1986),A Room with a Vie,1986,25508,English,Italy,USA,Drama,Romance,"","","","",2.4,1,2024,Qtr 2,May,23,19,Mobile,F,Subscriber,418
SF_1761,2391,A Simple Plan(1998),A Simple Pla,1998,137206,Spanish,USA,Italy,Crime,Thriller,"","","","",2.9,1,2024,Qtr 3,August,11,38,Mobile,M,Free,26
SF_2042,2391,A Simple Plan(1998),A Simple Pla,1998,137206,Spanish,USA,Canada,Crime,Thriller,"","","","",2,1,2024,Qtr 1,March,11,9,Desktop,M,Subscriber,262
SF_2455,2391,A Simple Plan(1998),A Simple Pla,1998,137206,Spanish,USA,Italy,Crime,Thriller,"","","","",4.2,1,2024,Qtr 2,June,28,41,Desktop,M,Free,217
SF_5044,2391,A Simple Plan(1998),A Simple Pla,1998,137206,Spanish,USA,Canada,Crime,Thriller,"","","","",2.3,1,2024,Qtr 3,August,9,46,Smart TV,F,Subscriber,125
SF_2034,536,A Simple Twist of Fate(1994),A Simple Twist of Fat,1994,28019,Spanish,USA,India,Drama,"","","","","",4.3,1,2024,Qtr 2,June,14,28,Smart TV,F,Free,383
SF_3739,1583,A Simple Wish(1997),A Simple Wis,1997,15992,German,India,UK,Children's,Fantasy,"","","","",3.7,1,2024,Qtr 3,July,24,31,Desktop,M,Free,75
SF_1337,1116,A Single Girl(La Fille Seule) (1995),A Single Girl(La Fille Seule),1995,57325,Spanish,USA,UK,Drama,"","","","","",3.2,1,2024,Qtr 3,August,10,46,Desktop,M,Free,54
SF_5286,1116,A Single Girl(La Fille Seule) (1995),A Single Girl(La Fille Seule),1995,57325,Spanish,USA,India,Drama,"","","","","",2.8,1,2024,Qtr 3,September,13,62,Tablet,M,Subscriber,327
SF_2302,1632,A Smile Like Yours(1997),A Smile Like Your,1997,6340,Spanish,Canada,USA,Comedy,Romance,"","","","",1.6,1,2024,Qtr 3,July,15,58,Smart TV,M,Free,270
SF_3830,1632,A Smile Like Yours(1997),A Smile Like Your,1997,6340,Spanish,Canada,Italy,Comedy,Romance,"","","","",3.7,1,2024,Qtr 2,May,31,19,Desktop,M,Free,379
SF_5705,1632,A Smile Like Yours(1997),A Smile Like Your,1997,6340,Spanish,Canada,India,Comedy,Romance,"","","","",4.5,1,2024,Qtr 3,July,5,61,Desktop,F,Subscriber,361
SF_655,1632,A Smile Like Yours(1997),A Smile Like Your,1997,6340,Spanish,Canada,Canada,Comedy,Romance,"","","","",3.3,1,2024,Qtr 3,September,18,23,Smart TV,F,Free,47
SF_2827,2276,A Soldier's Daughter Never Cries(1998),A Soldier's Daughter Never Crie,1998,93797,Spanish,France,France,Drama,"","","","","",2.7,1,2024,Qtr 1,February,26,41,Mobile,M,Subscriber,492
SF_2905,2852,A Soldier's Story(1984),A Soldier's Stor,1984,63928,French,India,France,Drama,"","","","","",2.5,1,2024,Qtr 3,July,12,64,Mobile,M,Subscriber,171
SF_5766,3217,A Star Is Born(1937),A Star Is Bor,1937,87461,Italian,India,Italy,Drama,"","","","","",4.8,1,2023,Qtr 4,December,27,44,Smart TV,M,Subscriber,327
SF_5020,1104,A Streetcar Named Desire(1951),A Streetcar Named Desir,1951,62773,German,UK,France,Drama,"","","","","",1.9,1,2024,Qtr 1,March,20,33,Mobile,F,Subscriber,84
SF_848,1104,A Streetcar Named Desire(1951),A Streetcar Named Desir,1951,62773,German,UK,India,Drama,"","","","","",1.8,1,2024,Qtr 1,February,22,22,Smart TV,M,Free,331
SF_2551,626,A Thin Line Between Love and Hate(1996),A Thin Line Between Love and Hat,1996,92621,German,Canada,UK,Comedy,"","","","","",1.1,1,2024,Qtr 4,October,1,50,Mobile,M,Subscriber,67
SF_2570,626,A Thin Line Between Love and Hate(1996),A Thin Line Between Love and Hat,1996,92621,German,Canada,Canada,Comedy,"","","","","",1.3,1,2024,Qtr 4,November,15,14,Desktop,F,Subscriber,410
SF_716,626,A Thin Line Between Love and Hate(1996),A Thin Line Between Love and Hat,1996,92621,German,Canada,UK,Comedy,"","","","","",5,1,2024,Qtr 2,May,12,31,Desktop,M,Free,164
SF_3423,1624,A Thousand Acres(1997),A Thousand Acre,1997,90408,Italian,France,India,Drama,"","","","","",1.4,1,2024,Qtr 4,October,16,40,Desktop,M,Free,347
SF_399,1624,A Thousand Acres(1997),A Thousand Acre,1997,90408,Italian,France,Canada,Drama,"","","","","",2.9,1,2024,Qtr 3,August,30,39,Desktop,F,Free,168
SF_223,1443,A Tickle in the Heart(1996),A Tickle in the Hear,1996,77874,French,France,Italy,Documentary,"","","","","",1.9,1,2024,Qtr 2,April,21,44,Desktop,M,Free,293
SF_602,805,A Time to Kill(1996),A Time to Kil,1996,91612,English,Italy,USA,Drama,"","","","","",3.4,1,2024,Qtr 2,April,30,12,Mobile,F,Free,14
SF_1436,818,A Very Brady Sequel(1996),A Very Brady Seque,1996,21236,French,UK,UK,Comedy,"","","","","",2.9,1,2024,Qtr 1,February,26,54,Smart TV,F,Free,52
SF_2267,818,A Very Brady Sequel(1996),A Very Brady Seque,1996,21236,French,UK,Canada,Comedy,"","","","","",1.1,1,2024,Qtr 1,January,8,39,Desktop,F,Free,14
SF_3448,818,A Very Brady Sequel(1996),A Very Brady Seque,1996,21236,French,UK,USA,Comedy,"","","","","",4,1,2024,Qtr 2,June,7,41,Mobile,F,Free,161
SF_3581,818,A Very Brady Sequel(1996),A Very Brady Seque,1996,21236,French,UK,India,Comedy,"","","","","",2.6,1,2024,Qtr 4,October,3,11,Tablet,M,Subscriber,30
SF_2668,796,A Very Natural Thing(1974),A Very Natural Thin,1974,2737,Italian,India,Canada,Drama,"","","","","",2.1,1,2024,Qtr 2,June,15,48,Tablet,F,Subscriber,417
SF_4706,796,A Very Natural Thing(1974),A Very Natural Thin,1974,2737,Italian,India,UK,Drama,"","","","","",1.6,1,2023,Qtr 4,December,28,19,Smart TV,M,Free,241
SF_5099,796,A Very Natural Thing(1974),A Very Natural Thin,1974,2737,Italian,India,UK,Drama,"","","","","",4.8,1,2024,Qtr 3,July,13,61,Smart TV,M,Subscriber,211
SF_1251,2376,A View to a Kill(1985),A View to a Kil,1985,92473,Spanish,USA,UK,Action,"","","","","",1.5,1,2024,Qtr 4,October,2,61,Desktop,M,Subscriber,135
SF_1564,2376,A View to a Kill(1985),A View to a Kil,1985,92473,Spanish,USA,France,Action,"","","","","",3.1,1,2024,Qtr 3,August,11,42,Desktop,M,Subscriber,142
SF_3699,2376,A View to a Kill(1985),A View to a Kil,1985,92473,Spanish,USA,Italy,Action,"","","","","",4.7,1,2024,Qtr 1,March,3,49,Mobile,F,Free,223
